date,1. open,2. high,3. low,4. close,5. volume,Stock
2024-12-17,232.39,232.73,227.85,231.15,35948131.0,AMZN
2024-12-16,230.23,233.0,228.01,232.93,37552096.0,AMZN
2024-12-13,228.4,230.2,225.8608,227.46,28768080.0,AMZN
2024-12-12,229.83,231.09,227.63,228.97,28204084.0,AMZN
2024-12-11,226.41,231.2,226.26,230.26,35385785.0,AMZN
2024-12-10,226.09,229.06,224.2002,225.04,31199864.0,AMZN
2024-12-09,227.21,230.08,225.67,226.09,46819363.0,AMZN
2024-12-06,220.75,227.15,220.6,227.03,44178069.0,AMZN
2024-12-05,218.03,222.15,217.3,220.55,41140220.0,AMZN
2024-12-04,215.96,220.0,215.75,218.16,48745716.0,AMZN
2024-12-03,210.31,214.02,209.65,213.44,32214828.0,AMZN
2024-12-02,209.96,212.99,209.5101,210.71,39523185.0,AMZN
2024-11-29,205.83,208.2,204.59,207.89,24892447.0,AMZN
2024-11-27,206.98,207.64,205.05,205.74,28061638.0,AMZN
2024-11-26,201.9,208.0,201.79,207.86,41673737.0,AMZN
2024-11-25,199.28,201.9499,199.0,201.45,40685672.0,AMZN
2024-11-22,198.25,199.2599,196.75,197.12,31530844.0,AMZN
2024-11-21,203.49,203.49,195.75,198.38,58800042.0,AMZN
2024-11-20,202.98,203.13,199.45,202.88,32768989.0,AMZN
2024-11-19,199.33,205.3,198.78,204.61,31197867.0,AMZN
2024-11-18,204.15,204.67,200.95,201.7,36512465.0,AMZN
2024-11-15,206.76,207.34,199.61,202.61,86591144.0,AMZN
2024-11-14,214.16,215.9,210.88,211.48,42620309.0,AMZN
2024-11-13,209.4,215.09,209.14,214.1,46212943.0,AMZN
2024-11-12,208.37,209.54,206.01,208.91,38942918.0,AMZN
2024-11-11,208.5,209.65,205.59,206.84,35456012.0,AMZN
2024-11-08,209.72,209.9633,207.44,208.18,36075846.0,AMZN
2024-11-07,207.44,212.25,207.19,210.05,52878383.0,AMZN
2024-11-06,200.01,207.55,199.14,207.09,72292167.0,AMZN
2024-11-05,196.04,199.82,195.99,199.5,30564784.0,AMZN
2024-11-04,196.45,197.33,194.3101,195.78,38492062.0,AMZN
2024-11-01,199.0,200.5,197.02,197.93,99687847.0,AMZN
2024-10-31,190.51,190.6,185.23,186.4,75146759.0,AMZN
2024-10-30,194.695,195.61,192.42,192.73,37707550.0,AMZN
2024-10-29,188.58,191.4599,187.815,190.83,35690158.0,AMZN
2024-10-28,189.565,190.21,188.21,188.39,27930836.0,AMZN
2024-10-25,187.85,190.45,187.53,187.83,29362060.0,AMZN
2024-10-24,185.25,187.11,183.86,186.38,21647395.0,AMZN
2024-10-23,188.85,189.16,183.69,184.71,31937089.0,AMZN
2024-10-22,188.35,191.5201,186.975,189.7,29650593.0,AMZN
2024-10-21,188.05,189.46,186.4,189.07,24639393.0,AMZN
2024-10-18,187.15,190.74,186.28,188.99,37417670.0,AMZN
2024-10-17,188.22,188.94,186.0,187.53,25039414.0,AMZN
2024-10-16,187.05,187.78,185.61,186.89,23456812.0,AMZN
2024-10-15,187.63,188.41,184.58,187.69,32178925.0,AMZN
2024-10-14,189.78,189.83,187.36,187.54,22614407.0,AMZN
2024-10-11,186.63,189.9284,186.3,188.82,25751557.0,AMZN
2024-10-10,187.13,188.134,185.83,186.65,27785043.0,AMZN
2024-10-09,182.82,185.845,182.05,185.17,26343117.0,AMZN
2024-10-08,181.915,183.09,180.92,182.72,26372086.0,AMZN
2024-10-07,182.95,183.6,180.25,180.8,42364201.0,AMZN
2024-10-04,185.75,187.6,183.6,186.51,41079011.0,AMZN
2024-10-03,183.045,183.44,180.875,181.96,30204302.0,AMZN
2024-10-02,184.44,186.6,184.04,184.76,23704056.0,AMZN
2024-10-01,184.9,186.19,183.4519,185.13,36044906.0,AMZN
2024-09-30,187.14,188.49,184.65,186.33,41680400.0,AMZN
2024-09-27,190.68,190.9,187.34,187.97,36002316.0,AMZN
2024-09-26,194.31,194.53,189.54,191.16,36334854.0,AMZN
2024-09-25,193.75,193.9498,192.16,192.53,26391144.0,AMZN
2024-09-24,194.27,195.37,190.13,193.96,43478926.0,AMZN
2024-09-23,191.64,194.45,190.57,193.88,36993111.0,AMZN
2024-09-20,190.23,191.84,187.41,191.6,100378553.0,AMZN
2024-09-19,190.04,190.99,188.47,189.87,39543168.0,AMZN
2024-09-18,186.45,188.8,185.06,186.43,34448130.0,AMZN
2024-09-17,186.85,189.45,186.14,186.88,26091682.0,AMZN
2024-09-16,185.29,185.81,183.36,184.89,26065485.0,AMZN
2024-09-13,187.0,188.5,185.91,186.49,26495351.0,AMZN
2024-09-12,184.8,187.41,183.54,187.0,33622483.0,AMZN
2024-09-11,180.095,184.99,175.73,184.52,42564698.0,AMZN
2024-09-10,177.49,180.5,176.79,179.55,36233796.0,AMZN
2024-09-09,174.53,175.85,173.51,175.4,29037362.0,AMZN
2024-09-06,177.24,178.38,171.16,171.39,41466537.0,AMZN
2024-09-05,175.0,179.875,174.995,177.89,40170526.0,AMZN
2024-09-04,174.48,175.98,172.54,173.33,29682478.0,AMZN
2024-09-03,177.55,178.26,175.26,176.25,37817511.0,AMZN
2024-08-30,172.78,178.9,172.6,178.5,43429355.0,AMZN
2024-08-29,173.22,174.29,170.81,172.12,26407815.0,AMZN
2024-08-28,173.69,173.69,168.92,170.8,29045025.0,AMZN
2024-08-27,174.15,174.89,172.25,173.12,29841979.0,AMZN
2024-08-26,176.7,177.4682,174.3,175.5,22366236.0,AMZN
2024-08-23,177.34,178.9699,175.24,177.04,29150091.0,AMZN
2024-08-22,181.38,181.47,175.68,176.13,32047482.0,AMZN
2024-08-21,179.92,182.385,178.8937,180.11,35599120.0,AMZN
2024-08-20,177.92,179.01,177.4308,178.88,26255204.0,AMZN
2024-08-19,177.64,178.3,176.16,178.22,31129807.0,AMZN
2024-08-16,177.04,178.34,176.2601,177.06,31489175.0,AMZN
2024-08-15,174.86,177.91,173.99,177.59,51698513.0,AMZN
2024-08-14,172.11,172.28,168.86,170.1,28843804.0,AMZN
2024-08-13,167.81,171.04,167.1,170.23,39237915.0,AMZN
2024-08-12,168.14,168.55,166.1101,166.8,30072788.0,AMZN
2024-08-09,166.4,168.55,165.85,166.94,36401049.0,AMZN
2024-08-08,165.165,166.6899,162.55,165.8,44616206.0,AMZN
2024-08-07,166.55,167.58,161.43,162.77,48408240.0,AMZN
2024-08-06,161.71,165.08,158.5404,161.93,59950830.0,AMZN
2024-08-05,154.21,162.96,151.61,161.02,83149437.0,AMZN
2024-08-02,166.75,168.77,160.55,167.9,141448365.0,AMZN
2024-08-01,189.285,190.6,181.87,184.07,70435635.0,AMZN
2024-07-31,185.05,187.94,184.46,186.98,41667326.0,AMZN
2024-07-30,184.72,185.86,179.38,181.71,39508574.0,AMZN
2024-07-29,183.84,184.75,182.38,183.2,33270123.0,AMZN
2024-07-26,180.39,183.19,180.24,182.5,29505964.0,AMZN
2024-07-25,182.91,183.8958,176.8,179.85,44464163.0,AMZN
2024-07-24,183.2,185.45,180.41,180.83,41532360.0,AMZN
2024-07-23,184.1,189.39,183.56,186.41,47537670.0,AMZN
2024-07-22,185.0,185.06,182.48,182.55,39931923.0,AMZN
2024-07-19,181.14,184.93,180.11,183.13,43081829.0,AMZN
2024-07-18,189.59,189.68,181.448,183.75,51043626.0,AMZN
2024-07-17,191.35,191.58,185.99,187.93,48076139.0,AMZN
2024-07-16,195.59,196.62,192.24,193.02,33994714.0,AMZN
2024-07-15,194.56,196.19,190.83,192.72,40683227.0,AMZN
2024-07-12,194.8,196.47,193.8301,194.49,30598525.0,AMZN
2024-07-11,200.09,200.2699,192.86,195.05,44565041.0,AMZN
2024-07-10,199.995,200.11,197.69,199.79,32883753.0,AMZN
2024-07-09,199.4,200.57,199.045,199.34,32756736.0,AMZN
2024-07-08,200.04,201.2,197.96,199.29,34767261.0,AMZN
2024-07-05,198.65,200.55,198.17,200.0,39858885.0,AMZN
2024-07-03,199.94,200.029,196.7601,197.59,31597926.0,AMZN
2024-07-02,197.28,200.43,195.93,200.0,45600013.0,AMZN
2024-07-01,193.49,198.2957,192.82,197.2,41192011.0,AMZN
2024-06-28,197.73,198.85,192.5,193.25,76930192.0,AMZN
2024-06-27,195.005,199.84,194.2,197.85,74397491.0,AMZN
2024-06-26,186.92,194.8,186.26,193.61,65103893.0,AMZN
2024-06-25,186.81,188.84,185.42,186.34,45898475.0,AMZN
2024-06-24,189.33,191.0,185.33,185.57,50610379.0,AMZN
2024-06-21,187.8,189.275,185.86,189.08,72931754.0,AMZN
2024-06-20,182.91,186.51,182.72,186.1,44726779.0,AMZN
2024-06-18,183.735,184.29,181.43,182.81,36659157.0,AMZN
2024-06-17,182.52,185.0,181.22,184.06,35601907.0,AMZN
2024-06-14,183.08,183.72,182.23,183.66,25456410.0,AMZN
2024-06-13,186.09,187.67,182.666,183.83,39721545.0,AMZN
2024-06-12,188.015,188.35,185.43,186.89,33984216.0,AMZN
2024-06-11,187.06,187.77,184.5373,187.23,27265108.0,AMZN
2024-06-10,184.07,187.23,183.79,187.06,34494498.0,AMZN
2024-06-07,184.9,186.2888,183.36,184.3,28021473.0,AMZN
2024-06-06,181.745,185.0,181.49,185.0,31371151.0,AMZN
2024-06-05,180.1,181.5,178.75,181.28,32116394.0,AMZN
2024-06-04,177.64,179.82,176.44,179.34,27198388.0,AMZN
2024-06-03,177.7,178.7,175.92,178.34,30786640.0,AMZN
2024-05-31,178.3,179.21,173.87,176.44,58903939.0,AMZN
2024-05-30,181.31,181.34,178.355,179.32,29249229.0,AMZN
2024-05-29,181.7,184.08,181.55,182.02,32009294.0,AMZN
2024-05-28,179.93,182.24,179.49,182.15,29926963.0,AMZN
2024-05-24,181.65,182.435,180.3,180.75,27471640.0,AMZN
2024-05-23,183.66,184.76,180.08,181.05,33670173.0,AMZN
2024-05-22,183.88,185.22,181.9715,183.13,28148784.0,AMZN
2024-05-21,182.3,183.26,180.75,183.15,50839129.0,AMZN
2024-05-20,184.34,186.665,183.28,183.54,30511768.0,AMZN
2024-05-17,183.76,185.3,183.35,184.7,33175655.0,AMZN
2024-05-16,185.6,187.31,183.46,183.63,38834450.0,AMZN
2024-05-15,185.97,186.7193,182.73,185.99,75459927.0,AMZN
2024-05-14,183.82,187.72,183.45,187.07,38698155.0,AMZN
2024-05-13,188.0,188.31,185.36,186.57,24898613.0,AMZN
2024-05-10,189.16,189.892,186.93,187.48,34141771.0,AMZN
2024-05-09,188.88,191.7,187.44,189.5,43368377.0,AMZN
2024-05-08,187.44,188.43,186.385,188.0,26136350.0,AMZN
2024-05-07,188.92,189.94,187.305,188.76,34048902.0,AMZN
2024-05-06,186.28,188.745,184.8,188.7,34725295.0,AMZN
2024-05-03,186.99,187.87,185.42,186.21,39172004.0,AMZN
2024-05-02,180.85,185.1,179.91,184.72,54303510.0,AMZN
2024-05-01,181.635,185.15,176.56,179.0,94645148.0,AMZN
2024-04-30,181.09,182.99,174.8,175.0,94639786.0,AMZN
2024-04-29,182.75,183.53,179.39,180.96,54063937.0,AMZN
2024-04-26,177.795,180.82,176.13,179.62,43919765.0,AMZN
2024-04-25,169.68,173.92,166.32,173.67,49249390.0,AMZN
2024-04-24,179.94,180.323,176.18,176.59,34185109.0,AMZN
2024-04-23,178.08,179.93,175.975,179.54,37046519.0,AMZN
2024-04-22,176.94,178.87,174.56,177.23,37924890.0,AMZN
2024-04-19,178.74,179.0,173.44,174.63,56000729.0,AMZN
2024-04-18,181.47,182.39,178.65,179.22,30723793.0,AMZN
2024-04-17,184.31,184.57,179.82,181.28,31359673.0,AMZN
2024-04-16,183.27,184.83,182.26,183.32,32891265.0,AMZN
2024-04-15,187.425,188.69,183.0,183.62,48052395.0,AMZN
2024-04-12,187.72,188.38,185.08,186.13,38608849.0,AMZN
2024-04-11,186.74,189.77,185.51,189.05,40020742.0,AMZN
2024-04-10,182.765,186.2699,182.67,185.95,35879151.0,AMZN
2024-04-09,187.24,187.34,184.2,185.67,36337354.0,AMZN
2024-04-08,186.9,187.29,184.81,185.19,38929087.0,AMZN
2024-04-05,182.38,186.27,181.97,185.07,42072115.0,AMZN
2024-04-04,184.0,185.1,180.0,180.0,41197087.0,AMZN
2024-04-03,179.9,182.87,179.8,182.41,30368799.0,AMZN
2024-04-02,179.07,180.79,178.3762,180.69,31929759.0,AMZN
2024-04-01,180.79,183.0,179.95,180.97,28374496.0,AMZN
2024-03-28,180.17,181.7,179.26,180.38,38051588.0,AMZN
2024-03-27,179.88,180.0,177.3099,179.83,33272551.0,AMZN
2024-03-26,180.15,180.45,177.95,178.3,29658982.0,AMZN
2024-03-25,178.01,180.99,177.24,179.71,29815464.0,AMZN
2024-03-22,177.752,179.255,176.75,178.87,27995378.0,AMZN
2024-03-21,179.988,181.415,178.15,178.15,32824320.0,AMZN
2024-03-20,176.14,178.53,174.64,178.15,29947150.0,AMZN
2024-03-19,174.215,176.09,173.52,175.9,26880893.0,AMZN
2024-03-18,175.8,176.69,174.28,174.48,31250688.0,AMZN
2024-03-15,176.64,177.93,173.9,174.42,72147390.0,AMZN
2024-03-14,177.69,179.53,176.465,178.75,43528139.0,AMZN
2024-03-13,175.9,177.62,175.55,176.555,30596153.0,AMZN
2024-03-12,173.5,176.76,171.98,175.39,35308322.0,AMZN
2024-03-11,174.31,174.47,171.47,171.96,28285183.0,AMZN
2024-03-08,176.44,178.785,174.33,175.35,37893242.0,AMZN
2024-03-07,174.83,177.99,173.72,176.82,34063283.0,AMZN
2024-03-06,175.54,176.46,173.26,173.51,32090926.0,AMZN
2024-03-05,176.93,176.93,173.303,174.12,37228343.0,AMZN
2024-03-04,177.53,180.14,177.49,177.58,37381520.0,AMZN
2024-03-01,176.75,178.725,176.07,178.22,31981152.0,AMZN
2024-02-29,173.01,177.22,172.85,176.76,53805359.0,AMZN
2024-02-28,172.44,174.05,172.27,173.16,28180482.0,AMZN
2024-02-27,174.075,174.62,172.86,173.54,31141732.0,AMZN
2024-02-26,175.7,176.37,174.26,174.73,44368614.0,AMZN
2024-02-23,174.28,175.75,173.7,174.99,59715243.0,AMZN
2024-02-22,173.1,174.8,171.77,174.58,55392354.0,AMZN
2024-02-21,168.94,170.23,167.14,168.59,44575623.0,AMZN
2024-02-20,167.83,168.71,165.74,167.08,41980326.0,AMZN
2024-02-16,168.74,170.42,167.17,169.51,48107744.0,AMZN
2024-02-15,170.58,171.17,167.59,169.8,49855196.0,AMZN
2024-02-14,169.21,171.21,168.28,170.98,42815544.0,AMZN
2024-02-13,167.73,170.95,165.75,168.64,56345122.0,AMZN
2024-02-12,174.8,175.39,171.54,172.34,51050440.0,AMZN
2024-02-09,170.9,175.0,170.5803,174.45,56985986.0,AMZN
2024-02-08,169.65,171.43,168.88,169.84,42316454.0,AMZN
2024-02-07,169.48,170.88,168.94,170.53,47174060.0,AMZN
2024-02-06,169.39,170.71,167.65,169.15,42505518.0,AMZN
2024-02-05,170.2,170.55,167.7,170.31,55081297.0,AMZN
2024-02-02,169.19,172.5,167.33,171.81,117218313.0,AMZN
2024-02-01,155.87,159.76,155.62,159.28,76542419.0,AMZN
2024-01-31,157.0,159.01,154.81,155.2,50284371.0,AMZN
2024-01-30,160.7,161.73,158.49,159.0,45207430.0,AMZN
2024-01-29,159.34,161.29,158.9,161.26,45270385.0,AMZN
2024-01-26,158.42,160.72,157.91,159.12,51047353.0,AMZN
2024-01-25,156.95,158.505,154.5501,157.75,43638592.0,AMZN
2024-01-24,157.8,158.51,156.48,156.87,47636725.0,AMZN
2024-01-23,154.85,156.21,153.93,156.02,37986039.0,AMZN
2024-01-22,156.89,157.05,153.9,154.78,43687468.0,AMZN
2024-01-19,153.83,155.76,152.74,155.34,51651628.0,AMZN
2024-01-18,152.77,153.775,151.82,153.5,37850245.0,AMZN
2024-01-17,151.49,152.15,149.91,151.71,34953363.0,AMZN
2024-01-16,153.53,154.99,152.15,153.16,41384636.0,AMZN
2024-01-12,155.39,156.2,154.01,154.62,40484155.0,AMZN
2024-01-11,155.04,157.17,153.12,155.18,49072691.0,AMZN
2024-01-10,152.06,154.42,151.881,153.73,44421830.0,AMZN
2024-01-09,148.33,151.71,148.21,151.37,43812567.0,AMZN
2024-01-08,146.74,149.4,146.15,149.1,46757053.0,AMZN
2024-01-05,144.69,146.59,144.53,145.24,44770343.0,AMZN
2024-01-04,145.59,147.38,144.05,144.57,56039807.0,AMZN
2024-01-03,149.2,151.05,148.33,148.47,49425495.0,AMZN
2024-01-02,151.54,152.38,148.39,149.93,47339424.0,AMZN
2025-01-17,136.69,138.5,135.4649,137.71,201188760.0,NVDA
2025-01-16,138.64,138.75,133.49,133.57,209235583.0,NVDA
2025-01-15,133.65,136.45,131.29,136.24,185217338.0,NVDA
2025-01-14,136.05,136.38,130.05,131.76,195590485.0,NVDA
2025-01-13,129.99,133.49,129.51,133.23,204808914.0,NVDA
2025-01-10,137.45,139.92,134.22,135.91,207602514.0,NVDA
2025-01-08,142.58,143.95,137.56,140.11,227349948.0,NVDA
2025-01-07,153.03,153.13,140.01,140.14,351782174.0,NVDA
2025-01-06,148.59,152.156,147.8201,149.43,265377359.0,NVDA
2025-01-03,140.01,144.9,139.73,144.47,229322478.0,NVDA
2025-01-02,136.0,138.88,134.63,138.31,198247166.0,NVDA
2024-12-31,138.03,138.07,133.83,134.29,155659211.0,NVDA
2024-12-30,134.83,140.27,134.02,137.49,167734700.0,NVDA
2024-12-27,138.55,139.02,134.71,137.01,170582603.0,NVDA
2024-12-26,139.7,140.85,137.73,139.93,116519090.0,NVDA
2024-12-24,140.0,141.9,138.65,140.22,105156989.0,NVDA
2024-12-23,136.28,139.79,135.1201,139.67,176053506.0,NVDA
2024-12-20,129.81,135.28,128.22,134.7,306528553.0,NVDA
2024-12-19,131.76,134.03,129.55,130.68,209719210.0,NVDA
2024-12-18,133.86,136.7,128.28,128.91,277444533.0,NVDA
2024-12-17,129.09,131.59,126.86,130.39,259410263.0,NVDA
2024-12-16,134.18,134.4,130.42,132.0,237951130.0,NVDA
2024-12-13,138.94,139.6,132.54,134.25,231514881.0,NVDA
2024-12-12,137.08,138.44,135.8,137.34,159211393.0,NVDA
2024-12-11,137.36,140.17,135.21,139.31,184905192.0,NVDA
2024-12-10,139.01,141.82,133.79,135.07,210020888.0,NVDA
2024-12-09,138.97,139.95,137.13,138.81,189308625.0,NVDA
2024-12-06,144.6,145.7,141.31,142.44,188505573.0,NVDA
2024-12-05,145.11,146.54,143.95,145.06,172621180.0,NVDA
2024-12-04,141.995,145.79,140.29,145.14,231224295.0,NVDA
2024-12-03,138.26,140.54,137.95,140.26,164413965.0,NVDA
2024-12-02,138.83,140.45,137.825,138.63,171682777.0,NVDA
2024-11-29,136.78,139.35,136.05,138.25,141863156.0,NVDA
2024-11-27,135.01,137.22,131.8,135.34,226370912.0,NVDA
2024-11-26,137.7,139.3,135.67,136.92,190287654.0,NVDA
2024-11-25,141.99,142.05,135.82,136.02,344941875.0,NVDA
2024-11-22,145.93,147.16,141.1,141.95,236406154.0,NVDA
2024-11-21,149.35,152.89,140.7,146.67,400946570.0,NVDA
2024-11-20,147.41,147.56,142.73,145.89,309871654.0,NVDA
2024-11-19,141.32,147.13,140.99,147.01,227834912.0,NVDA
2024-11-18,139.5,141.55,137.15,140.15,221865993.0,NVDA
2024-11-15,144.87,145.24,140.08,141.98,250132869.0,NVDA
2024-11-14,147.64,149.0,145.55,146.76,194463301.0,NVDA
2024-11-13,149.07,149.33,145.9,146.27,191903267.0,NVDA
2024-11-12,146.78,149.65,146.01,148.29,198634738.0,NVDA
2024-11-11,148.68,148.85,143.57,145.26,182325620.0,NVDA
2024-11-08,148.77,149.77,146.26,147.63,175665830.0,NVDA
2024-11-07,146.39,148.93,146.17,148.88,207323303.0,NVDA
2024-11-06,142.96,146.49,141.96,145.61,242043945.0,NVDA
2024-11-05,137.45,140.3701,137.33,139.91,160537373.0,NVDA
2024-11-04,137.21,138.96,135.57,136.05,187528173.0,NVDA
2024-11-01,134.7,137.31,134.57,135.4,207127838.0,NVDA
2024-10-31,137.6,137.61,132.1106,132.76,270039641.0,NVDA
2024-10-30,139.54,140.33,136.81,139.335,179418082.0,NVDA
2024-10-29,140.285,142.2598,138.9,141.25,157593634.0,NVDA
2024-10-28,143.0,143.14,140.05,140.52,173586745.0,NVDA
2024-10-25,140.93,144.13,140.8,141.54,205122109.0,NVDA
2024-10-24,140.82,141.35,138.46,140.41,172354888.0,NVDA
2024-10-23,142.03,142.43,137.46,139.56,285930038.0,NVDA
2024-10-22,142.91,144.42,141.78,143.59,226311589.0,NVDA
2024-10-21,138.13,143.71,138.0,143.71,264554514.0,NVDA
2024-10-18,138.665,138.9,137.28,138.0,176090184.0,NVDA
2024-10-17,139.34,140.89,136.87,136.93,306435921.0,NVDA
2024-10-16,133.98,136.62,131.58,135.72,264879720.0,NVDA
2024-10-15,137.87,138.57,128.74,131.6,377831021.0,NVDA
2024-10-14,136.47,139.6,136.3,138.07,232347668.0,NVDA
2024-10-11,134.01,135.78,133.66,134.8,170209474.0,NVDA
2024-10-10,131.91,135.0,131.0,134.81,242311337.0,NVDA
2024-10-09,134.11,134.52,131.38,132.65,246191612.0,NVDA
2024-10-08,130.26,133.48,129.42,132.89,285722485.0,NVDA
2024-10-07,124.99,130.64,124.95,127.72,346250233.0,NVDA
2024-10-04,124.94,125.04,121.83,124.92,244465552.0,NVDA
2024-10-03,120.92,124.36,120.3401,122.85,277117973.0,NVDA
2024-10-02,116.44,119.38,115.14,118.85,221845887.0,NVDA
2024-10-01,121.765,122.4351,115.79,117.0,302094485.0,NVDA
2024-09-30,118.31,121.5,118.15,121.44,227053651.0,NVDA
2024-09-27,123.97,124.03,119.26,121.4,271009175.0,NVDA
2024-09-26,126.8,127.665,121.8,124.04,302582868.0,NVDA
2024-09-25,122.02,124.94,121.61,123.51,284692948.0,NVDA
2024-09-24,116.515,121.8,115.38,120.87,354966772.0,NVDA
2024-09-23,116.55,116.99,114.86,116.26,206228490.0,NVDA
2024-09-20,117.06,118.6181,115.3901,116.0,382462428.0,NVDA
2024-09-19,117.35,119.66,117.25,117.87,293506438.0,NVDA
2024-09-18,115.89,117.7,113.22,113.37,310318937.0,NVDA
2024-09-17,118.17,118.8,114.83,115.59,231925876.0,NVDA
2024-09-16,116.79,118.18,114.36,116.78,248772308.0,NVDA
2024-09-13,119.08,119.955,117.6,119.1,238358328.0,NVDA
2024-09-12,116.84,120.79,115.38,119.14,367100496.0,NVDA
2024-09-11,109.39,117.19,107.42,116.91,441422370.0,NVDA
2024-09-10,107.81,109.4,104.95,108.1,268283736.0,NVDA
2024-09-09,104.88,106.55,103.69,106.47,273912015.0,NVDA
2024-09-06,108.04,108.15,100.95,102.83,413638098.0,NVDA
2024-09-05,104.985,109.65,104.76,107.21,306850696.0,NVDA
2024-09-04,105.41,113.27,104.12,106.21,368378810.0,NVDA
2024-09-03,116.01,116.21,107.29,108.0,477155100.0,NVDA
2024-08-30,119.53,121.75,117.22,119.37,333751583.0,NVDA
2024-08-29,121.355,124.43,116.71,117.59,453023305.0,NVDA
2024-08-28,128.12,128.33,122.64,125.61,448101115.0,NVDA
2024-08-27,125.05,129.2,123.88,128.3,303134573.0,NVDA
2024-08-26,129.57,131.26,124.37,126.46,331964672.0,NVDA
2024-08-23,125.86,129.6,125.22,129.37,323230332.0,NVDA
2024-08-22,130.02,130.75,123.1,123.74,376189076.0,NVDA
2024-08-21,127.315,129.35,126.66,128.5,257883572.0,NVDA
2024-08-20,128.4,129.88,125.89,127.25,300087415.0,NVDA
2024-08-19,124.28,130.0,123.42,130.0,318333577.0,NVDA
2024-08-16,121.94,125.0,121.18,124.58,302589872.0,NVDA
2024-08-15,118.76,123.24,117.47,122.86,318086673.0,NVDA
2024-08-14,118.53,118.6,114.07,118.08,339246407.0,NVDA
2024-08-13,112.44,116.23,111.58,116.14,312646660.0,NVDA
2024-08-12,106.32,111.07,106.26,109.02,325559870.0,NVDA
2024-08-09,105.64,106.6,103.43,104.75,290844157.0,NVDA
2024-08-08,102.0,105.5,97.52,104.97,391910023.0,NVDA
2024-08-07,107.81,108.8,98.69,98.91,411440423.0,NVDA
2024-08-06,103.84,107.71,100.55,104.25,409012089.0,NVDA
2024-08-05,92.06,103.41,90.69,100.45,552842375.0,NVDA
2024-08-02,103.76,108.72,101.37,107.27,482027464.0,NVDA
2024-08-01,117.53,120.16,106.8104,109.21,523462326.0,NVDA
2024-07-31,112.9,118.34,110.88,117.02,473174182.0,NVDA
2024-07-30,111.52,111.99,102.54,103.73,486833274.0,NVDA
2024-07-29,113.69,116.28,111.3,111.59,248152068.0,NVDA
2024-07-26,116.19,116.2,111.58,113.06,293399073.0,NVDA
2024-07-25,113.04,116.63,106.3,112.28,460067019.0,NVDA
2024-07-24,119.17,119.95,113.44,114.25,327776884.0,NVDA
2024-07-23,122.78,124.69,122.1,122.59,173910983.0,NVDA
2024-07-22,120.35,124.07,119.86,123.54,258068943.0,NVDA
2024-07-19,120.35,121.6,117.37,117.93,217223800.0,NVDA
2024-07-18,121.85,122.4,116.56,121.09,320979530.0,NVDA
2024-07-17,121.35,121.85,116.72,117.99,390086189.0,NVDA
2024-07-16,128.44,129.04,124.58,126.36,214769515.0,NVDA
2024-07-15,130.56,131.39,127.18,128.44,208326164.0,NVDA
2024-07-12,128.26,131.92,127.22,129.24,252680535.0,NVDA
2024-07-11,135.75,136.15,127.05,127.4,374782738.0,NVDA
2024-07-10,134.03,135.1,132.42,134.91,248978569.0,NVDA
2024-07-09,130.35,133.82,128.65,131.38,287020820.0,NVDA
2024-07-08,127.49,130.77,127.04,128.2,237677322.0,NVDA
2024-07-05,127.38,128.85,125.68,125.83,214176689.0,NVDA
2024-07-03,121.66,128.28,121.36,128.28,215748955.0,NVDA
2024-07-02,121.13,123.41,121.03,122.67,218373969.0,NVDA
2024-07-01,123.47,124.84,118.83,124.3,284885534.0,NVDA
2024-06-28,124.58,127.71,122.75,123.54,315516740.0,NVDA
2024-06-27,124.1,126.41,122.92,123.99,252571693.0,NVDA
2024-06-26,126.13,128.12,122.6,126.4,362975918.0,NVDA
2024-06-25,121.2,126.5,119.32,126.09,425787456.0,NVDA
2024-06-24,123.24,124.46,118.04,118.11,476060866.0,NVDA
2024-06-21,127.12,130.63,124.3,126.57,655484664.0,NVDA
2024-06-20,139.8,140.76,129.52,130.78,517768425.0,NVDA
2024-06-18,131.14,136.33,130.69,135.58,294335054.0,NVDA
2024-06-17,132.99,133.73,129.58,130.98,288504444.0,NVDA
2024-06-14,129.96,132.84,128.32,131.88,309320376.0,NVDA
2024-06-13,129.39,129.8,127.16,129.61,260704537.0,NVDA
2024-06-12,123.06,126.88,122.57,125.2,299595001.0,NVDA
2024-06-11,121.77,122.87,118.74,120.91,222551158.0,NVDA
2024-06-10,120.37,123.1,117.01,121.79,308134791.0,NVDA
2024-06-07,1197.7,1216.9171,1180.22,1208.88,41238580.0,NVDA
2024-06-06,1240.48,1255.87,1183.2,1209.98,66469619.0,NVDA
2024-06-05,1183.71,1224.495,1174.68,1224.4,52840178.0,NVDA
2024-06-04,1157.16,1166.0,1140.45,1164.37,40332401.0,NVDA
2024-06-03,1136.21,1150.0,1120.03,1150.0,43839176.0,NVDA
2024-05-31,1125.2,1127.17,1069.4,1096.33,61326250.0,NVDA
2024-05-30,1146.5,1158.1915,1096.63,1105.0,48735033.0,NVDA
2024-05-29,1130.5,1154.92,1109.01,1148.25,55744193.0,NVDA
2024-05-28,1102.44,1149.39,1098.83,1139.01,65272789.0,NVDA
2024-05-24,1044.49,1064.75,1030.0,1064.69,42949367.0,NVDA
2024-05-23,1020.28,1063.2,1015.2,1037.99,83506528.0,NVDA
2024-05-22,954.59,960.2,932.49,949.5,54864799.0,NVDA
